regimen_name,regimen_id,ingredient_name,ingredient_concept_id
VTD,35806259,bortezomib,1336825
VTD,35806259,Dexamethasone,1518254
VTD,35806259,Thalidomide,19137042
RVD,35806260,bortezomib,1336825
RVD,35806260,Dexamethasone,1518254
RVD,35806260,lenalidomide,19026972
RVDC,35806261,Cyclophosphamide,1310317
RVDC,35806261,bortezomib,1336825
RVDC,35806261,Dexamethasone,1518254
RVDC,35806261,lenalidomide,19026972
DCEP,35806263,Cyclophosphamide,1310317
DCEP,35806263,Etoposide,1350504
DCEP,35806263,Cisplatin,1397599
DCEP,35806263,Dexamethasone,1518254
VAD,35806264,Vincristine,1308290
VAD,35806264,Doxorubicin,1338512
VAD,35806264,Dexamethasone,1518254
KTD,35806265,Dexamethasone,1518254
KTD,35806265,Thalidomide,19137042
KTD,35806265,carfilzomib,42873638
VBMCP/VBAD,35806266,Melphalan,1301267
VBMCP/VBAD,35806266,Vincristine,1308290
VBMCP/VBAD,35806266,Cyclophosphamide,1310317
VBMCP/VBAD,35806266,Doxorubicin,1338512
VBMCP/VBAD,35806266,Carmustine,1350066
VBMCP/VBAD,35806266,Dexamethasone,1518254
VBMCP/VBAD,35806266,Prednisone,1551099
CVAD,35806267,Vincristine,1308290
CVAD,35806267,Cyclophosphamide,1310317
CVAD,35806267,Doxorubicin,1338512
CVAD,35806267,Dexamethasone,1518254
TD,35806268,Dexamethasone,1518254
TD,35806268,Thalidomide,19137042
PAD,35806269,bortezomib,1336825
PAD,35806269,Doxorubicin,1338512
PAD,35806269,Dexamethasone,1518254
Interferon alfa and Dexamethasone,35806270,Dexamethasone,1518254
Thalidomide monotherapy,35806271,Thalidomide,19137042
VT,35806272,bortezomib,1336825
VT,35806272,Thalidomide,19137042
MPR,35806273,Melphalan,1301267
MPR,35806273,Prednisone,1551099
MPR,35806273,lenalidomide,19026972
RP,35806274,Prednisone,1551099
RP,35806274,lenalidomide,19026972
"Tandem melphalan, then auto HSCT",35806275,Melphalan,1301267
PAD doxil,35806277,bortezomib,1336825
PAD doxil,35806277,Dexamethasone,1518254
PAD doxil,35806277,doxorubicin liposome,19051649
EDAP,35806278,Cytarabine,1311078
EDAP,35806278,Etoposide,1350504
EDAP,35806278,Cisplatin,1397599
EDAP,35806278,Dexamethasone,1518254
VP,35806279,bortezomib,1336825
VP,35806279,Prednisone,1551099
Carfilzomib monotherapy,35806280,carfilzomib,42873638
KCD,35806281,Cyclophosphamide,1310317
KCD,35806281,Dexamethasone,1518254
KCD,35806281,carfilzomib,42873638
Dara-VMP,35806282,Melphalan,1301267
Dara-VMP,35806282,bortezomib,1336825
Dara-VMP,35806282,Prednisone,1551099
Dara-VMP,35806282,daratumumab,35605744
IRd,35806283,Dexamethasone,1518254
IRd,35806283,lenalidomide,19026972
IRd,35806283,ixazomib,35606214
KRd,35806284,Dexamethasone,1518254
KRd,35806284,lenalidomide,19026972
KRd,35806284,carfilzomib,42873638
CPR,35806285,Cyclophosphamide,1310317
CPR,35806285,Prednisone,1551099
CPR,35806285,lenalidomide,19026972
MPT,35806286,Melphalan,1301267
MPT,35806286,Prednisone,1551099
MPT,35806286,Thalidomide,19137042
Thalidomide and Prednisolone,35806287,prednisolone,1550557
Thalidomide and Prednisolone,35806287,Thalidomide,19137042
Thalidomide and Prednisone,35806288,Prednisone,1551099
Thalidomide and Prednisone,35806288,Thalidomide,19137042
BBD,35806289,bortezomib,1336825
BBD,35806289,Dexamethasone,1518254
BBD,35806289,bendamustine,19015523
VTP,35806290,bortezomib,1336825
VTP,35806290,Prednisone,1551099
VTP,35806290,Thalidomide,19137042
VMPT,35806291,Melphalan,1301267
VMPT,35806291,bortezomib,1336825
VMPT,35806291,Prednisone,1551099
VMPT,35806291,Thalidomide,19137042
Cyclophosphamide and G-CSF,35806292,Cyclophosphamide,1310317
TAD (Thalidomide),35806293,Doxorubicin,1338512
TAD (Thalidomide),35806293,Dexamethasone,1518254
TAD (Thalidomide),35806293,Thalidomide,19137042
CAD and G-CSF,35806294,Cyclophosphamide,1310317
CAD and G-CSF,35806294,Doxorubicin,1338512
CAD and G-CSF,35806294,Dexamethasone,1518254
TVAD doxil,35806295,Vincristine,1308290
TVAD doxil,35806295,Dexamethasone,1518254
TVAD doxil,35806295,doxorubicin liposome,19051649
TVAD doxil,35806295,Thalidomide,19137042
VAD doxil,35806296,Vincristine,1308290
VAD doxil,35806296,Dexamethasone,1518254
VAD doxil,35806296,doxorubicin liposome,19051649
VAD-P,35806297,Vincristine,1308290
VAD-P,35806297,Doxorubicin,1338512
VAD-P,35806297,Dexamethasone,1518254
VAD-P,35806297,Prednisone,1551099
VAD-P/Q,35806298,Vincristine,1308290
VAD-P/Q,35806298,Doxorubicin,1338512
VAD-P/Q,35806298,Dexamethasone,1518254
VAD-P/Q,35806298,Prednisone,1551099
VAD-P/Q,35806298,Quinine,1760616
"VMP, then Rd",35806299,Melphalan,1301267
"VMP, then Rd",35806299,bortezomib,1336825
"VMP, then Rd",35806299,Dexamethasone,1518254
"VMP, then Rd",35806299,Prednisone,1551099
"VMP, then Rd",35806299,lenalidomide,19026972
VMP/Rd,35806300,Melphalan,1301267
VMP/Rd,35806300,bortezomib,1336825
VMP/Rd,35806300,Dexamethasone,1518254
VMP/Rd,35806300,Prednisone,1551099
VMP/Rd,35806300,lenalidomide,19026972
BiRd,35806302,Dexamethasone,1518254
BiRd,35806302,Clarithromycin,1750500
BiRd,35806302,lenalidomide,19026972
CYKLONE,35806303,Cyclophosphamide,1310317
CYKLONE,35806303,Dexamethasone,1518254
CYKLONE,35806303,Thalidomide,19137042
CYKLONE,35806303,carfilzomib,42873638
Total Therapy,35806304,Melphalan,1301267
Total Therapy,35806304,Cyclophosphamide,1310317
Total Therapy,35806304,bortezomib,1336825
Total Therapy,35806304,Doxorubicin,1338512
Total Therapy,35806304,Etoposide,1350504
Total Therapy,35806304,Cisplatin,1397599
Total Therapy,35806304,Dexamethasone,1518254
Total Therapy,35806304,Thalidomide,19137042
VTD-PACE,35806305,Cyclophosphamide,1310317
VTD-PACE,35806305,bortezomib,1336825
VTD-PACE,35806305,Doxorubicin,1338512
VTD-PACE,35806305,Etoposide,1350504
VTD-PACE,35806305,Cisplatin,1397599
VTD-PACE,35806305,Dexamethasone,1518254
VTD-PACE,35806305,Thalidomide,19137042
"Bortezomib, Dexamethasone, Panobinostat",35806306,bortezomib,1336825
"Bortezomib, Dexamethasone, Panobinostat",35806306,Dexamethasone,1518254
"Bortezomib, Dexamethasone, Panobinostat",35806306,panobinostat,46221435
Bortezomib and Doxorubicin liposomal,35806307,bortezomib,1336825
Bortezomib and Doxorubicin liposomal,35806307,doxorubicin liposome,19051649
Bortezomib and Vorinostat,35806308,bortezomib,1336825
Bortezomib and Vorinostat,35806308,Vorinostat,1337651
KD,35806309,Dexamethasone,1518254
KD,35806309,carfilzomib,42873638
Cyclophosphamide and Dexamethasone,35806310,Cyclophosphamide,1310317
Cyclophosphamide and Dexamethasone,35806310,Dexamethasone,1518254
Dara-Rd,35806311,Dexamethasone,1518254
Dara-Rd,35806311,lenalidomide,19026972
Dara-Rd,35806311,daratumumab,35605744
Dara-VD,35806312,bortezomib,1336825
Dara-VD,35806312,Dexamethasone,1518254
Dara-VD,35806312,daratumumab,35605744
Elo-PD,35806313,Dexamethasone,1518254
Elo-PD,35806313,elotuzumab,35604032
Elo-PD,35806313,pomalidomide,43014237
Elo-Rd,35806314,Dexamethasone,1518254
Elo-Rd,35806314,lenalidomide,19026972
Elo-Rd,35806314,elotuzumab,35604032
Elo-VD,35806315,bortezomib,1336825
Elo-VD,35806315,Dexamethasone,1518254
Elo-VD,35806315,elotuzumab,35604032
PCD,35806316,Cyclophosphamide,1310317
PCD,35806316,Dexamethasone,1518254
PCD,35806316,pomalidomide,43014237
Pomalidomide monotherapy,35806317,pomalidomide,43014237
Bortezomib and Cyclophosphamide,35806318,Cyclophosphamide,1310317
Bortezomib and Cyclophosphamide,35806318,bortezomib,1336825
BLD,35806319,Dexamethasone,1518254
BLD,35806319,bendamustine,19015523
BLD,35806319,lenalidomide,19026972
"Bortezomib, Thalidomide, Dexamethasone, Panobinostat",35806321,bortezomib,1336825
"Bortezomib, Thalidomide, Dexamethasone, Panobinostat",35806321,Dexamethasone,1518254
"Bortezomib, Thalidomide, Dexamethasone, Panobinostat",35806321,Thalidomide,19137042
"Bortezomib, Thalidomide, Dexamethasone, Panobinostat",35806321,panobinostat,46221435
BTD,35806322,Dexamethasone,1518254
BTD,35806322,bendamustine,19015523
BTD,35806322,Thalidomide,19137042
Carfilzomib and Panobinostat,35806323,carfilzomib,42873638
Carfilzomib and Panobinostat,35806323,panobinostat,46221435
KPD,35806324,Dexamethasone,1518254
KPD,35806324,carfilzomib,42873638
KPD,35806324,pomalidomide,43014237
CRD,35806325,Cyclophosphamide,1310317
CRD,35806325,Dexamethasone,1518254
CRD,35806325,lenalidomide,19026972
Dara-PD,35806326,Dexamethasone,1518254
Dara-PD,35806326,daratumumab,35605744
Dara-PD,35806326,pomalidomide,43014237
DTPACE,35806327,Cyclophosphamide,1310317
DTPACE,35806327,Doxorubicin,1338512
DTPACE,35806327,Etoposide,1350504
DTPACE,35806327,Cisplatin,1397599
DTPACE,35806327,Dexamethasone,1518254
DTPACE,35806327,Thalidomide,19137042
FRD,35806328,Dexamethasone,1518254
FRD,35806328,lenalidomide,19026972
FRD,35806328,panobinostat,46221435
Hyper-CVAD,35806329,Vincristine,1308290
Hyper-CVAD,35806329,Cyclophosphamide,1310317
Hyper-CVAD,35806329,Doxorubicin,1338512
Hyper-CVAD,35806329,Dexamethasone,1518254
PCP,35806330,Cyclophosphamide,1310317
PCP,35806330,Prednisone,1551099
PCP,35806330,pomalidomide,43014237
Pomalidomide and Prednisone,35806331,Prednisone,1551099
Pomalidomide and Prednisone,35806331,pomalidomide,43014237
PVD,35806332,bortezomib,1336825
PVD,35806332,Dexamethasone,1518254
PVD,35806332,pomalidomide,43014237
V-HyperCAD,35806333,Cyclophosphamide,1310317
V-HyperCAD,35806333,bortezomib,1336825
V-HyperCAD,35806333,Doxorubicin,1338512
V-HyperCAD,35806333,Dexamethasone,1518254
ZRd,35806334,Vorinostat,1337651
ZRd,35806334,Dexamethasone,1518254
ZRd,35806334,lenalidomide,19026972
ABCM,35806335,Melphalan,1301267
ABCM,35806335,Cyclophosphamide,1310317
ABCM,35806335,Doxorubicin,1338512
ABCM,35806335,Carmustine,1350066
mCOP/MP,35806336,Melphalan,1301267
mCOP/MP,35806336,Vincristine,1308290
mCOP/MP,35806336,Cyclophosphamide,1310317
mCOP/MP,35806336,prednisolone,1550557
C-VAMP,35806337,Vincristine,1308290
C-VAMP,35806337,Cyclophosphamide,1310317
C-VAMP,35806337,Doxorubicin,1338512
C-VAMP,35806337,Methylprednisolone,1506270
DEX-IFN,35806338,Interferon Alfa-2b,1380068
DEX-IFN,35806338,Dexamethasone,1518254
VBMCP,35806339,Melphalan,1301267
VBMCP,35806339,Vincristine,1308290
VBMCP,35806339,Cyclophosphamide,1310317
VBMCP,35806339,Carmustine,1350066
VBMCP,35806339,Prednisone,1551099
DCEP and G-CSF,35806340,Cyclophosphamide,1310317
DCEP and G-CSF,35806340,Etoposide,1350504
DCEP and G-CSF,35806340,Cisplatin,1397599
DCEP and G-CSF,35806340,Dexamethasone,1518254
VAMP,35806341,Vincristine,1308290
VAMP,35806341,Doxorubicin,1338512
VAMP,35806341,Methylprednisolone,1506270
VBMC,35806342,Melphalan,1301267
VBMC,35806342,Vincristine,1308290
VBMC,35806342,Cyclophosphamide,1310317
VBMC,35806342,Carmustine,1350066
VCP,35806343,Vincristine,1308290
VCP,35806343,Cyclophosphamide,1310317
VCP,35806343,Prednisone,1551099
VMCP,35806344,Melphalan,1301267
VMCP,35806344,Vincristine,1308290
VMCP,35806344,Cyclophosphamide,1310317
VMCP,35806344,Prednisone,1551099
VMCP/VBAP,35806345,Melphalan,1301267
VMCP/VBAP,35806345,Vincristine,1308290
VMCP/VBAP,35806345,Cyclophosphamide,1310317
VMCP/VBAP,35806345,Doxorubicin,1338512
VMCP/VBAP,35806345,Carmustine,1350066
VMCP/VBAP,35806345,Prednisone,1551099
VMCP/VCAP,35806346,Melphalan,1301267
VMCP/VCAP,35806346,Vincristine,1308290
VMCP/VCAP,35806346,Cyclophosphamide,1310317
VMCP/VCAP,35806346,Doxorubicin,1338512
VMCP/VCAP,35806346,Prednisone,1551099
"Melphalan, then auto HSCT, then Melphalan and Busulfan, then auto HSCT",35806347,Melphalan,1301267
"Melphalan, then auto HSCT, then Melphalan and Busulfan, then auto HSCT",35806347,Busulfan,1333357
"MEL200, then auto HSCT, then MEL220 and Dexamethasone, then auto HSCT",35806348,Melphalan,1301267
"MEL200, then auto HSCT, then MEL220 and Dexamethasone, then auto HSCT",35806348,Dexamethasone,1518254
"Melphalan, then auto HSCT, then Melphalan and TBI, then auto HSCT",35806349,Melphalan,1301267
"Melphalan, then auto HSCT, then TBI, then allo HSCT",35806350,Melphalan,1301267
"Melphalan and Methylprednisolone, then auto HSCT",35806351,Melphalan,1301267
"Melphalan and Methylprednisolone, then auto HSCT",35806351,Methylprednisolone,1506270
Interferon alfa-2b and Prednisone,35806352,Interferon Alfa-2b,1380068
Interferon alfa-2b and Prednisone,35806352,Prednisone,1551099
Interferon alfa-2b and Thalidomide,35806353,Interferon Alfa-2b,1380068
Interferon alfa-2b and Thalidomide,35806353,Thalidomide,19137042
Carmustine and Doxorubicin,35806354,Doxorubicin,1338512
Carmustine and Doxorubicin,35806354,Carmustine,1350066
"Pomalidomide, Dexamethasone, Pembrolizumab",35806355,Dexamethasone,1518254
"Pomalidomide, Dexamethasone, Pembrolizumab",35806355,pomalidomide,43014237
"Pomalidomide, Dexamethasone, Pembrolizumab",35806355,pembrolizumab,45775965
VAD and Cyclosporine,35806356,Vincristine,1308290
VAD and Cyclosporine,35806356,Doxorubicin,1338512
VAD and Cyclosporine,35806356,Dexamethasone,1518254
Erythropoetin and Lenalidomide,35806361,lenalidomide,19026972
"Busulfan and Cyclophosphamide, then allo HSCT",35806362,Cyclophosphamide,1310317
"Busulfan and Cyclophosphamide, then allo HSCT",35806362,Busulfan,1333357
DDGP,35806363,gemcitabine,1314924
DDGP,35806363,pegaspargase,1326481
DDGP,35806363,Cisplatin,1397599
DDGP,35806363,Dexamethasone,1518254
Larotrectinib monotherapy,35806364,larotrectinib,1355705
Oxaliplatin and RT,35806368,oxaliplatin,1318011
"GM-CSF, IL-2, Isotretinoin, Dinutuximab",35806375,Isotretinoin,984232
"GM-CSF, IL-2, Isotretinoin, Dinutuximab",35806375,sargramostim,1308432
"GM-CSF, IL-2, Isotretinoin, Dinutuximab",35806375,Aldesleukin,1309770
"GM-CSF, IL-2, Isotretinoin, Dinutuximab",35806375,dinutuximab,46221699
Isotretinoin monotherapy,35806376,Isotretinoin,984232
Cyclophosphamide and Vincristine,35806377,Vincristine,1308290
Cyclophosphamide and Vincristine,35806377,Cyclophosphamide,1310317
"Irinotecan, Temozolomide, Dinutuximab",35806378,temozolomide,1341149
"Irinotecan, Temozolomide, Dinutuximab",35806378,irinotecan,1367268
"Irinotecan, Temozolomide, Dinutuximab",35806378,dinutuximab,46221699
Everolimus and Octreotide,35806379,Octreotide,1522957
Everolimus and Octreotide,35806379,everolimus,19011440
Fluorouracil and Streptozocin,35806380,Fluorouracil,955632
Fluorouracil and Streptozocin,35806380,Streptozocin,19136210
Lanreotide and Interferon alfa-2b,35806381,Interferon Alfa-2b,1380068
Lanreotide and Interferon alfa-2b,35806381,lanreotide,1503501
Lanreotide monotherapy,35806382,lanreotide,1503501
Lutetium Lu 177 dotatate and Octreotide LAR,35806383,Octreotide,1522957
Lutetium Lu 177 dotatate and Octreotide LAR,35806383,Lutetium,44816340
Octreotide monotherapy,35806384,Octreotide,1522957
Octreotide LAR monotherapy,35806385,Octreotide,1522957
Octreotide and Interferon alfa,35806386,Interferon Alfa-2b,1380068
Octreotide and Interferon alfa,35806386,Octreotide,1522957
Cisplatin and Vinblastine,35806396,Cisplatin,1397599
Cisplatin and Vinblastine,35806396,Vinblastine,19008264
Cisplatin and Vindesine,35806397,Cisplatin,1397599
Cisplatin and Vindesine,35806397,Vindesine,19008336
"Carboplatin, Vinorelbine, RT",35806398,vinorelbine,1343346
"Carboplatin, Vinorelbine, RT",35806398,Carboplatin,1344905
"Cisplatin, Vinblastine, RT",35806399,Cisplatin,1397599
"Cisplatin, Vinblastine, RT",35806399,Vinblastine,19008264
Carboplatin and Etoposide,35806400,Carboplatin,1344905
Carboplatin and Etoposide,35806400,Etoposide,1350504
"Carboplatin, Paclitaxel, Bevacizumab",35806401,Carboplatin,1344905
"Carboplatin, Paclitaxel, Bevacizumab",35806401,Paclitaxel,1378382
"Carboplatin, Paclitaxel, Bevacizumab",35806401,bevacizumab,1397141
"Carboplatin, Paclitaxel, Ipilimumab",35806402,Carboplatin,1344905
"Carboplatin, Paclitaxel, Ipilimumab",35806402,Paclitaxel,1378382
"Carboplatin, Paclitaxel, Ipilimumab",35806402,ipilimumab,40238188
"Carboplatin, Pemetrexed, Pembrolizumab",35806403,pemetrexed,1304919
"Carboplatin, Pemetrexed, Pembrolizumab",35806403,Carboplatin,1344905
"Carboplatin, Pemetrexed, Pembrolizumab",35806403,pembrolizumab,45775965
Pemetrexed and Pembrolizumab,35806404,pemetrexed,1304919
Pemetrexed and Pembrolizumab,35806404,pembrolizumab,45775965
Carboplatin and Vinorelbine,35806405,vinorelbine,1343346
Carboplatin and Vinorelbine,35806405,Carboplatin,1344905
"Cisplatin, Vinorelbine, Cetuximab",35806406,cetuximab,1315411
"Cisplatin, Vinorelbine, Cetuximab",35806406,vinorelbine,1343346
"Cisplatin, Vinorelbine, Cetuximab",35806406,Cisplatin,1397599
ABCP,35806407,Carboplatin,1344905
ABCP,35806407,Paclitaxel,1378382
ABCP,35806407,bevacizumab,1397141
ABCP,35806407,atezolizumab,42629079
Atezolizumab and Bevacizumab,35806408,bevacizumab,1397141
Atezolizumab and Bevacizumab,35806408,atezolizumab,42629079
"Carboplatin, Pemetrexed, Bevacizumab",35806409,pemetrexed,1304919
"Carboplatin, Pemetrexed, Bevacizumab",35806409,Carboplatin,1344905
"Carboplatin, Pemetrexed, Bevacizumab",35806409,bevacizumab,1397141
Pemetrexed and Bevacizumab,35806410,pemetrexed,1304919
Pemetrexed and Bevacizumab,35806410,bevacizumab,1397141
"Cisplatin, Gemcitabine, Bevacizumab",35806411,gemcitabine,1314924
"Cisplatin, Gemcitabine, Bevacizumab",35806411,bevacizumab,1397141
"Cisplatin, Gemcitabine, Bevacizumab",35806411,Cisplatin,1397599
"Cisplatin, Pemetrexed, Pembrolizumab",35806412,pemetrexed,1304919
"Cisplatin, Pemetrexed, Pembrolizumab",35806412,Cisplatin,1397599
"Cisplatin, Pemetrexed, Pembrolizumab",35806412,pembrolizumab,45775965
Gefitinib monotherapy,35806413,gefitinib,1319193
"Carboplatin, nab-Paclitaxel, Pembrolizumab",35806414,Carboplatin,1344905
"Carboplatin, nab-Paclitaxel, Pembrolizumab",35806414,Paclitaxel,1378382
"Carboplatin, nab-Paclitaxel, Pembrolizumab",35806414,pembrolizumab,45775965
"Carboplatin, Paclitaxel, Pembrolizumab",35806415,Carboplatin,1344905
"Carboplatin, Paclitaxel, Pembrolizumab",35806415,Paclitaxel,1378382
"Carboplatin, Paclitaxel, Pembrolizumab",35806415,pembrolizumab,45775965
"Cisplatin, Gemcitabine, Necitumumab",35806416,gemcitabine,1314924
"Cisplatin, Gemcitabine, Necitumumab",35806416,Cisplatin,1397599
"Cisplatin, Gemcitabine, Necitumumab",35806416,necitumumab,35606215
Necitumumab monotherapy,35806417,necitumumab,35606215
Docetaxel and Nedaplatin,35806418,docetaxel,1315942
Afatinib and Paclitaxel,35806419,Paclitaxel,1378382
Afatinib and Paclitaxel,35806419,Afatinib,43533090
Cabozantinib and Erlotinib,35806421,erlotinib,1325363
Cabozantinib and Erlotinib,35806421,cabozantinib,43012292
Docetaxel and Vandetanib,35806422,docetaxel,1315942
Docetaxel and Vandetanib,35806422,Vandetanib,40238052
Brigatinib monotherapy,35806423,brigatinib,1594187
Crizotinib monotherapy,35806424,crizotinib,40242675
Lorlatinib monotherapy,35806425,Lorlatinib,35201733
Carboplatin and Gemcitabine/Erlotinib,35806426,gemcitabine,1314924
Carboplatin and Gemcitabine/Erlotinib,35806426,erlotinib,1325363
Carboplatin and Gemcitabine/Erlotinib,35806426,Carboplatin,1344905
Cisplatin and Gemcitabine/Erlotinib,35806427,gemcitabine,1314924
Cisplatin and Gemcitabine/Erlotinib,35806427,erlotinib,1325363
Cisplatin and Gemcitabine/Erlotinib,35806427,Cisplatin,1397599
Dacomitinib monotherapy,35806428,dacomitinib,35200803
Gefitinib and Pemetrexed,35806429,pemetrexed,1304919
Gefitinib and Pemetrexed,35806429,gefitinib,1319193
MIC,35806430,Mitomycin,1389036
MIC,35806430,Cisplatin,1397599
MIC,35806430,Ifosfamide,19078187
PEV,35806431,Etoposide,1350504
PEV,35806431,Cisplatin,1397599
PEV,35806431,Vinblastine,19008264
MVP and RT,35806432,Mitomycin,1389036
MVP and RT,35806432,Cisplatin,1397599
MVP and RT,35806432,Vindesine,19008336
CAMP,35806433,Methotrexate,1305058
CAMP,35806433,Cyclophosphamide,1310317
CAMP,35806433,Doxorubicin,1338512
CAMP,35806433,Procarbazine,1351779
CAP (Platinol),35806434,Cyclophosphamide,1310317
CAP (Platinol),35806434,Doxorubicin,1338512
CAP (Platinol),35806434,Cisplatin,1397599
Ifosfamide and Gemcitabine,35806435,gemcitabine,1314924
Ifosfamide and Gemcitabine,35806435,Ifosfamide,19078187
GIP,35806436,gemcitabine,1314924
GIP,35806436,Cisplatin,1397599
GIP,35806436,Ifosfamide,19078187
MACC,35806437,Methotrexate,1305058
MACC,35806437,Cyclophosphamide,1310317
MACC,35806437,Doxorubicin,1338512
MACC,35806437,Lomustine,1391846
MVP (Vinblastine),35806438,Mitomycin,1389036
MVP (Vinblastine),35806438,Cisplatin,1397599
MVP (Vinblastine),35806438,Vinblastine,19008264
MVP (Vindesine),35806439,Mitomycin,1389036
MVP (Vindesine),35806439,Cisplatin,1397599
MVP (Vindesine),35806439,Vindesine,19008336
Vindesine monotherapy,35806440,Vindesine,19008336
VIP,35806441,Etoposide,1350504
VIP,35806441,Cisplatin,1397599
VIP,35806441,Vinblastine,19008264
VIP,35806441,Ifosfamide,19078187
"Cisplatin, Epirubicin, Ifosfamide",35806466,Epirubicin,1344354
"Cisplatin, Epirubicin, Ifosfamide",35806466,Mesna,1354698
"Cisplatin, Epirubicin, Ifosfamide",35806466,Cisplatin,1397599
"Cisplatin, Epirubicin, Ifosfamide",35806466,Ifosfamide,19078187
MA,35806467,Methotrexate,1305058
MA,35806467,Doxorubicin,1338512
MA-BCD,35806468,Methotrexate,1305058
MA-BCD,35806468,Cyclophosphamide,1310317
MA-BCD,35806468,Dactinomycin,1311443
MA-BCD,35806468,Bleomycin,1329241
MA-BCD,35806468,Doxorubicin,1338512
MAP,35806469,Methotrexate,1305058
MAP,35806469,Doxorubicin,1338512
MAP,35806469,Cisplatin,1397599
MAPIE,35806470,Methotrexate,1305058
MAPIE,35806470,Doxorubicin,1338512
MAPIE,35806470,Etoposide,1350504
MAPIE,35806470,Cisplatin,1397599
MAPIE,35806470,Ifosfamide,19078187
IP-BCD,35806471,Cyclophosphamide,1310317
IP-BCD,35806471,Dactinomycin,1311443
IP-BCD,35806471,Bleomycin,1329241
IP-BCD,35806471,Mesna,1354698
IP-BCD,35806471,Cisplatin,1397599
IP-BCD,35806471,Ifosfamide,19078187
MAPI,35806472,Methotrexate,1305058
MAPI,35806472,Doxorubicin,1338512
MAPI,35806472,Mesna,1354698
MAPI,35806472,Cisplatin,1397599
MAPI,35806472,Ifosfamide,19078187
M-BCD,35806473,Methotrexate,1305058
M-BCD,35806473,Cyclophosphamide,1310317
M-BCD,35806473,Dactinomycin,1311443
M-BCD,35806473,Bleomycin,1329241
M-EI,35806474,Methotrexate,1305058
M-EI,35806474,Etoposide,1350504
M-EI,35806474,Mesna,1354698
M-EI,35806474,Ifosfamide,19078187
MA-BCD/AP,35806475,Methotrexate,1305058
MA-BCD/AP,35806475,Cyclophosphamide,1310317
MA-BCD/AP,35806475,Dactinomycin,1311443
MA-BCD/AP,35806475,Bleomycin,1329241
MA-BCD/AP,35806475,Doxorubicin,1338512
MA-BCD/AP,35806475,Cisplatin,1397599
Cyclophosphamide and Etoposide,35806476,Cyclophosphamide,1310317
Cyclophosphamide and Etoposide,35806476,Etoposide,1350504
Samarium-153 with stem cell support,35806477,SAMARIUM Sm153,1338558
Altretamine monotherapy,35806480,Altretamine,1368823
"Carboplatin, Gemcitabine, Bevacizumab",35806482,gemcitabine,1314924
"Carboplatin, Gemcitabine, Bevacizumab",35806482,Carboplatin,1344905
"Carboplatin, Gemcitabine, Bevacizumab",35806482,bevacizumab,1397141
"Carboplatin, Olaparib, Paclitaxel",35806483,Carboplatin,1344905
"Carboplatin, Olaparib, Paclitaxel",35806483,Paclitaxel,1378382
"Carboplatin, Olaparib, Paclitaxel",35806483,olaparib,45892579
Rucaparib monotherapy,35806484,rucaparib,1718850
Niraparib monotherapy,35806485,niraparib,1593861
Doxorubicin pegylated liposomal and Gemcitabine,35806486,gemcitabine,1314924
Doxorubicin pegylated liposomal and Gemcitabine,35806486,doxorubicin liposome,19051649
Doxorubicin pegylated liposomal and Trabectedin,35806487,doxorubicin liposome,19051649
Doxorubicin pegylated liposomal and Trabectedin,35806487,trabectedin,35603017
Paclitaxel and Pazopanib,35806488,Paclitaxel,1378382
Paclitaxel and Pazopanib,35806488,pazopanib,40167554
Topotecan and Bevacizumab,35806489,Topotecan,1378509
Topotecan and Bevacizumab,35806489,bevacizumab,1397141
Trabectedin monotherapy,35806490,trabectedin,35603017
Treosulfan monotherapy,35806491,treosulfan,19042545
Cisplatin and Cyclophosphamide,35806492,Cyclophosphamide,1310317
Cisplatin and Cyclophosphamide,35806492,Cisplatin,1397599
CHAD,35806493,Cyclophosphamide,1310317
CHAD,35806493,Doxorubicin,1338512
CHAD,35806493,Altretamine,1368823
CHAD,35806493,Cisplatin,1397599
Chlorambucil and Cisplatin,35806494,Chlorambucil,1390051
Chlorambucil and Cisplatin,35806494,Cisplatin,1397599
"Cisplatin, Cyclophosphamide, Interferon gamma-1b",35806495,Cyclophosphamide,1310317
"Cisplatin, Cyclophosphamide, Interferon gamma-1b",35806495,Interferon gamma-1b,1380191
"Cisplatin, Cyclophosphamide, Interferon gamma-1b",35806495,Cisplatin,1397599
Hexa-CAF,35806496,Fluorouracil,955632
Hexa-CAF,35806496,Methotrexate,1305058
Hexa-CAF,35806496,Cyclophosphamide,1310317
Hexa-CAF,35806496,Altretamine,1368823
Altretamine and Cisplatin,35806497,Altretamine,1368823
Altretamine and Cisplatin,35806497,Cisplatin,1397599
Capecitabine and Temozolomide,35806577,capecitabine,1337620
Capecitabine and Temozolomide,35806577,temozolomide,1341149
Doxorubicin and Streptozocin,35806578,Doxorubicin,1338512
Doxorubicin and Streptozocin,35806578,Streptozocin,19136210
FAS,35806579,Fluorouracil,955632
FAS,35806579,Doxorubicin,1338512
FAS,35806579,Streptozocin,19136210
Lanreotide Depot/Autogel monotherapy,35806580,lanreotide,1503501
Temozolomide and Thalidomide,35806581,temozolomide,1341149
Temozolomide and Thalidomide,35806581,Thalidomide,19137042
Fluorouracil/Fluorouracil and RT,35806583,Fluorouracil,955632
mFOLFIRINOX,35806584,Fluorouracil,955632
mFOLFIRINOX,35806584,oxaliplatin,1318011
mFOLFIRINOX,35806584,irinotecan,1367268
mFOLFIRINOX,35806584,Leucovorin,1388796
