concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
35805642,35802862,Has supportive med,2019-08-29,2099-12-31,NA
35101867,35807224,Is a,2019-08-29,2099-12-31,NA
35100449,35807241,Is a,2019-08-29,2099-12-31,NA
35101813,35803244,Has antineoplastic,2019-08-29,2099-12-31,NA
35804594,35803401,Has modality,2019-08-29,2099-12-31,NA
35803549,35803401,Has modality,2019-08-29,2099-12-31,NA
35804083,35803401,Has modality,2019-08-29,2099-12-31,NA
35805773,1518254,Has support med Rx,2019-08-29,2099-12-31,NA
35806968,35803401,Has modality,2019-08-29,2099-12-31,NA
35806338,35803401,Has modality,2019-08-29,2099-12-31,NA
35100884,1550557,Has antineopl Rx,2019-08-29,2099-12-31,NA
35804349,35803401,Has modality,2019-08-29,2099-12-31,NA
35805230,35803401,Has modality,2019-08-29,2099-12-31,NA
35805825,35803401,Has modality,2019-08-29,2099-12-31,NA
35805690,35803401,Has modality,2019-08-29,2099-12-31,NA
35803705,35803401,Has modality,2019-08-29,2099-12-31,NA
35100810,35803055,Has antineoplastic,2019-08-29,2099-12-31,NA
35803686,35803401,Has modality,2019-08-29,2099-12-31,NA
35805834,35803401,Has modality,2019-08-29,2099-12-31,NA
35804297,35803407,Has modality,2019-08-29,2099-12-31,NA
35807046,35803401,Has modality,2019-08-29,2099-12-31,NA
35804247,35803401,Has modality,2019-08-29,2099-12-31,NA
35804430,798874,Has support med Rx,2019-08-29,2099-12-31,NA
35807224,1396423,Subsumes,2019-08-29,2099-12-31,NA
35807303,1396423,Subsumes,2019-08-29,2099-12-31,NA
35100440,1729720,Subsumes,2019-08-29,2099-12-31,NA
35803407,35806845,Modality of,2019-08-29,2099-12-31,NA
35803401,35102026,Modality of,2019-08-29,2099-12-31,NA
1518254,35804148,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35804237,Modality of,2019-08-29,2099-12-31,NA
35803401,35804768,Modality of,2019-08-29,2099-12-31,NA
1518254,35101984,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35803673,Modality of,2019-08-29,2099-12-31,NA
35803433,35102012,Context of,2019-08-29,2099-12-31,NA
35803401,35803491,Modality of,2019-08-29,2099-12-31,NA
35803401,35804561,Modality of,2019-08-29,2099-12-31,NA
35101110,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35805853,Modality of,2019-08-29,2099-12-31,NA
35803401,35804233,Modality of,2019-08-29,2099-12-31,NA
35803401,35806406,Modality of,2019-08-29,2099-12-31,NA
35803401,35804002,Modality of,2019-08-29,2099-12-31,NA
906780,35804545,Rx support med of,2019-08-29,2099-12-31,NA
35806603,35100444,Brand name of,2019-08-29,2099-12-31,NA
35101498,35803358,Brand name of,2019-08-29,2099-12-31,NA
35802951,35805773,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35805109,Modality of,2019-08-29,2099-12-31,NA
35802862,35804573,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35806293,Modality of,2019-08-29,2099-12-31,NA
35803401,35803546,Modality of,2019-08-29,2099-12-31,NA
35100396,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35803691,Modality of,2019-08-29,2099-12-31,NA
35802928,35101150,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35806897,Modality of,2019-08-29,2099-12-31,NA
35803401,35803484,Modality of,2019-08-29,2099-12-31,NA
35803401,35804758,Modality of,2019-08-29,2099-12-31,NA
35803675,35803691,Context of,2019-08-29,2099-12-31,NA
35803401,35803475,Modality of,2019-08-29,2099-12-31,NA
35803401,35806258,Modality of,2019-08-29,2099-12-31,NA
35803401,35806344,Modality of,2019-08-29,2099-12-31,NA
35803401,35803573,Modality of,2019-08-29,2099-12-31,NA
35803401,35805773,Modality of,2019-08-29,2099-12-31,NA
35806360,35803465,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35804218,Modality of,2019-08-29,2099-12-31,NA
35803401,35804544,Modality of,2019-08-29,2099-12-31,NA
35803401,35101451,Modality of,2019-08-29,2099-12-31,NA
35803401,35804093,Modality of,2019-08-29,2099-12-31,NA
35803401,35803523,Modality of,2019-08-29,2099-12-31,NA
35803507,35101986,Context of,2019-08-29,2099-12-31,NA
35803401,35803518,Modality of,2019-08-29,2099-12-31,NA
35803401,35805719,Modality of,2019-08-29,2099-12-31,NA
35803433,35100884,Context of,2019-08-29,2099-12-31,NA
35803401,35804398,Modality of,2019-08-29,2099-12-31,NA
35803407,35101527,Modality of,2019-08-29,2099-12-31,NA
35803401,35806312,Modality of,2019-08-29,2099-12-31,NA
35101622,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35807089,Modality of,2019-08-29,2099-12-31,NA
35803401,35806281,Modality of,2019-08-29,2099-12-31,NA
35803401,35805345,Modality of,2019-08-29,2099-12-31,NA
35803401,35805106,Modality of,2019-08-29,2099-12-31,NA
35803401,35805848,Modality of,2019-08-29,2099-12-31,NA
35807223,35100416,Subsumes,2019-08-29,2099-12-31,NA
35101950,35803389,Brand name of,2019-08-29,2099-12-31,NA
35803401,35806945,Modality of,2019-08-29,2099-12-31,NA
35100755,35803081,Brand name of,2019-08-29,2099-12-31,NA
35101455,35803393,Brand name of,2019-08-29,2099-12-31,NA
35807221,35100416,Subsumes,2019-08-29,2099-12-31,NA
35803401,35806594,Modality of,2019-08-29,2099-12-31,NA
35803401,35805797,Modality of,2019-08-29,2099-12-31,NA
35803401,35804208,Modality of,2019-08-29,2099-12-31,NA
35803401,35805117,Modality of,2019-08-29,2099-12-31,NA
35803401,35806639,Modality of,2019-08-29,2099-12-31,NA
35803014,35101978,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35101280,Modality of,2019-08-29,2099-12-31,NA
35101258,35803358,Brand name of,2019-08-29,2099-12-31,NA
35803401,35804248,Modality of,2019-08-29,2099-12-31,NA
1308290,35102012,Rx antineopl of,2019-08-29,2099-12-31,NA
35803407,35101990,Modality of,2019-08-29,2099-12-31,NA
35803401,35804767,Modality of,2019-08-29,2099-12-31,NA
35803507,35101990,Context of,2019-08-29,2099-12-31,NA
1518254,35102016,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35804094,Modality of,2019-08-29,2099-12-31,NA
35803401,35806317,Modality of,2019-08-29,2099-12-31,NA
35803401,35804404,Modality of,2019-08-29,2099-12-31,NA
35803401,35804281,Modality of,2019-08-29,2099-12-31,NA
35803401,35806362,Modality of,2019-08-29,2099-12-31,NA
35803401,35806903,Modality of,2019-08-29,2099-12-31,NA
35803401,35804780,Modality of,2019-08-29,2099-12-31,NA
35803401,35806261,Modality of,2019-08-29,2099-12-31,NA
35803401,35805791,Modality of,2019-08-29,2099-12-31,NA
35803401,35805229,Modality of,2019-08-29,2099-12-31,NA
35803401,35806353,Modality of,2019-08-29,2099-12-31,NA
35803401,35806868,Modality of,2019-08-29,2099-12-31,NA
35803401,35806637,Modality of,2019-08-29,2099-12-31,NA
35803507,35803690,Context of,2019-08-29,2099-12-31,NA
35803401,35805466,Modality of,2019-08-29,2099-12-31,NA
35803401,35804576,Modality of,2019-08-29,2099-12-31,NA
1309188,35102016,Rx antineopl of,2019-08-29,2099-12-31,NA
35803072,35804098,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35804087,Modality of,2019-08-29,2099-12-31,NA
1754994,35804098,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35805680,Modality of,2019-08-29,2099-12-31,NA
35803675,35102012,Context of,2019-08-29,2099-12-31,NA
35803401,35804815,Modality of,2019-08-29,2099-12-31,NA
35803401,35803451,Modality of,2019-08-29,2099-12-31,NA
35803401,35805824,Modality of,2019-08-29,2099-12-31,NA
35803401,35806347,Modality of,2019-08-29,2099-12-31,NA
1308290,35102014,Rx antineopl of,2019-08-29,2099-12-31,NA
35803022,35102020,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35806490,Modality of,2019-08-29,2099-12-31,NA
35803401,35806303,Modality of,2019-08-29,2099-12-31,NA
35803401,35806345,Modality of,2019-08-29,2099-12-31,NA
35803401,35805756,Modality of,2019-08-29,2099-12-31,NA
35803507,35804767,Context of,2019-08-29,2099-12-31,NA
35803401,35804339,Modality of,2019-08-29,2099-12-31,NA
35101239,35803377,Brand name of,2019-08-29,2099-12-31,NA
35803401,35806299,Modality of,2019-08-29,2099-12-31,NA
35803401,35805795,Modality of,2019-08-29,2099-12-31,NA
35803407,35804279,Modality of,2019-08-29,2099-12-31,NA
1308290,35102016,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35804820,Modality of,2019-08-29,2099-12-31,NA
35803401,35806080,Modality of,2019-08-29,2099-12-31,NA
35803499,35803686,Supportive med of,2019-08-29,2099-12-31,NA
35101526,35804545,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35102008,Modality of,2019-08-29,2099-12-31,NA
1550557,35102014,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35804633,Modality of,2019-08-29,2099-12-31,NA
35803401,35805103,Modality of,2019-08-29,2099-12-31,NA
35803675,35100084,Context of,2019-08-29,2099-12-31,NA
35803014,35805773,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35805372,Modality of,2019-08-29,2099-12-31,NA
35803401,35803465,Modality of,2019-08-29,2099-12-31,NA
1308290,35101473,Rx antineopl of,2019-08-29,2099-12-31,NA
1125315,35803546,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35806092,Modality of,2019-08-29,2099-12-31,NA
35803433,35807022,Context of,2019-08-29,2099-12-31,NA
35101221,35803393,Brand name of,2019-08-29,2099-12-31,NA
35101969,35803011,Brand name of,2019-08-29,2099-12-31,NA
1550557,35102012,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35805105,Modality of,2019-08-29,2099-12-31,NA
35101617,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35805463,Modality of,2019-08-29,2099-12-31,NA
35803401,35804634,Modality of,2019-08-29,2099-12-31,NA
35803401,35804543,Modality of,2019-08-29,2099-12-31,NA
35803022,35805791,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35807526,Modality of,2019-08-29,2099-12-31,NA
35803401,35804269,Modality of,2019-08-29,2099-12-31,NA
35803401,35803696,Modality of,2019-08-29,2099-12-31,NA
35803401,35804568,Modality of,2019-08-29,2099-12-31,NA
35803401,35804264,Modality of,2019-08-29,2099-12-31,NA
35803022,35101481,Antineoplastic of,2019-08-29,2099-12-31,NA
19136750,35100617,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35804239,Modality of,2019-08-29,2099-12-31,NA
35803401,35101150,Modality of,2019-08-29,2099-12-31,NA
35803401,35804140,Modality of,2019-08-29,2099-12-31,NA
35803401,35804076,Modality of,2019-08-29,2099-12-31,NA
35803401,35804325,Modality of,2019-08-29,2099-12-31,NA
35803401,35803460,Modality of,2019-08-29,2099-12-31,NA
35803401,35805655,Modality of,2019-08-29,2099-12-31,NA
35803401,35804434,Modality of,2019-08-29,2099-12-31,NA
35803401,35806470,Modality of,2019-08-29,2099-12-31,NA
35803401,35806101,Modality of,2019-08-29,2099-12-31,NA
35803401,35805774,Modality of,2019-08-29,2099-12-31,NA
35803507,35101933,Context of,2019-08-29,2099-12-31,NA
35803401,35101933,Modality of,2019-08-29,2099-12-31,NA
35803401,35804156,Modality of,2019-08-29,2099-12-31,NA
35803401,35804415,Modality of,2019-08-29,2099-12-31,NA
991876,35803693,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35805042,Modality of,2019-08-29,2099-12-31,NA
35803401,35805682,Modality of,2019-08-29,2099-12-31,NA
35803401,35805356,Modality of,2019-08-29,2099-12-31,NA
35802952,35100810,Antineoplastic of,2019-08-29,2099-12-31,NA
35803413,35805917,Modality of,2019-08-29,2099-12-31,NA
35803401,35805077,Modality of,2019-08-29,2099-12-31,NA
35803214,35803546,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35804407,Modality of,2019-08-29,2099-12-31,NA
35803401,35806940,Modality of,2019-08-29,2099-12-31,NA
35803401,35803473,Modality of,2019-08-29,2099-12-31,NA
35803407,35804284,Modality of,2019-08-29,2099-12-31,NA
35803238,35101984,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35807017,Modality of,2019-08-29,2099-12-31,NA
1518254,35803693,Rx support med of,2019-08-29,2099-12-31,NA
35101847,35100416,Subsumes,2019-08-29,2099-12-31,NA
35803407,35804282,Modality of,2019-08-29,2099-12-31,NA
35803401,35806488,Modality of,2019-08-29,2099-12-31,NA
35803401,35804612,Modality of,2019-08-29,2099-12-31,NA
35803407,35806385,Modality of,2019-08-29,2099-12-31,NA
35101213,35803393,Brand name of,2019-08-29,2099-12-31,NA
35803401,35804608,Modality of,2019-08-29,2099-12-31,NA
961047,35101978,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35806892,Modality of,2019-08-29,2099-12-31,NA
35803401,35805815,Modality of,2019-08-29,2099-12-31,NA
35803401,35805854,Modality of,2019-08-29,2099-12-31,NA
35803401,35101987,Modality of,2019-08-29,2099-12-31,NA
35803401,35806983,Modality of,2019-08-29,2099-12-31,NA
35803401,35100810,Modality of,2019-08-29,2099-12-31,NA
35803401,35805032,Modality of,2019-08-29,2099-12-31,NA
35803401,35806265,Modality of,2019-08-29,2099-12-31,NA
35803065,35101978,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35806130,Modality of,2019-08-29,2099-12-31,NA
35101219,35803393,Brand name of,2019-08-29,2099-12-31,NA
35101465,35803389,Brand name of,2019-08-29,2099-12-31,NA
35803407,35804283,Modality of,2019-08-29,2099-12-31,NA
35803401,35803508,Modality of,2019-08-29,2099-12-31,NA
35803401,35804819,Modality of,2019-08-29,2099-12-31,NA
35803401,35806965,Modality of,2019-08-29,2099-12-31,NA
1550557,35804588,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35804791,Modality of,2019-08-29,2099-12-31,NA
35803401,35806277,Modality of,2019-08-29,2099-12-31,NA
35803496,35805637,Context of,2019-08-29,2099-12-31,NA
35803022,35102012,Antineoplastic of,2019-08-29,2099-12-31,NA
35803433,35102014,Context of,2019-08-29,2099-12-31,NA
35803507,35100810,Context of,2019-08-29,2099-12-31,NA
35803401,35806346,Modality of,2019-08-29,2099-12-31,NA
35803401,35803556,Modality of,2019-08-29,2099-12-31,NA
35803401,35805050,Modality of,2019-08-29,2099-12-31,NA
35803401,35806592,Modality of,2019-08-29,2099-12-31,NA
35803401,35806326,Modality of,2019-08-29,2099-12-31,NA
35803407,35804357,Modality of,2019-08-29,2099-12-31,NA
35803401,35803581,Modality of,2019-08-29,2099-12-31,NA
35803014,35804588,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35805849,Modality of,2019-08-29,2099-12-31,NA
35803401,35805776,Modality of,2019-08-29,2099-12-31,NA
35803401,35804323,Modality of,2019-08-29,2099-12-31,NA
35803158,35102008,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35804371,Modality of,2019-08-29,2099-12-31,NA
35803407,35100810,Modality of,2019-08-29,2099-12-31,NA
35803401,35806981,Modality of,2019-08-29,2099-12-31,NA
35803401,35804069,Modality of,2019-08-29,2099-12-31,NA
35803413,35101113,Modality of,2019-08-29,2099-12-31,NA
1125315,35805642,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35806064,Modality of,2019-08-29,2099-12-31,NA
35803401,35805058,Modality of,2019-08-29,2099-12-31,NA
35803507,35101280,Context of,2019-08-29,2099-12-31,NA
35101446,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803407,35804288,Modality of,2019-08-29,2099-12-31,NA
1310149,35806317,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35804005,Modality of,2019-08-29,2099-12-31,NA
35803401,35804373,Modality of,2019-08-29,2099-12-31,NA
35803401,35806590,Modality of,2019-08-29,2099-12-31,NA
35803401,35806402,Modality of,2019-08-29,2099-12-31,NA
35803407,35806832,Modality of,2019-08-29,2099-12-31,NA
35803401,35804423,Modality of,2019-08-29,2099-12-31,NA
1518254,35101978,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35804405,Modality of,2019-08-29,2099-12-31,NA
35803401,35803454,Modality of,2019-08-29,2099-12-31,NA
35803401,35805829,Modality of,2019-08-29,2099-12-31,NA
35803401,35803532,Modality of,2019-08-29,2099-12-31,NA
35803401,35805753,Modality of,2019-08-29,2099-12-31,NA
35803401,35803570,Modality of,2019-08-29,2099-12-31,NA
35803401,35806259,Modality of,2019-08-29,2099-12-31,NA
35803401,35806396,Modality of,2019-08-29,2099-12-31,NA
35803401,35806140,Modality of,2019-08-29,2099-12-31,NA
35803507,35101451,Context of,2019-08-29,2099-12-31,NA
35803022,35101987,Antineoplastic of,2019-08-29,2099-12-31,NA
35803407,35806837,Modality of,2019-08-29,2099-12-31,NA
35803401,35102014,Modality of,2019-08-29,2099-12-31,NA
35803401,35804773,Modality of,2019-08-29,2099-12-31,NA
35100848,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35803611,Modality of,2019-08-29,2099-12-31,NA
35803401,35804621,Modality of,2019-08-29,2099-12-31,NA
35803433,35102024,Context of,2019-08-29,2099-12-31,NA
35803401,35804771,Modality of,2019-08-29,2099-12-31,NA
35803401,35804224,Modality of,2019-08-29,2099-12-31,NA
35101442,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35806055,Modality of,2019-08-29,2099-12-31,NA
35803401,35100884,Modality of,2019-08-29,2099-12-31,NA
35803413,35807041,Modality of,2019-08-29,2099-12-31,NA
35803401,35806088,Modality of,2019-08-29,2099-12-31,NA
35803182,35804545,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35804598,Modality of,2019-08-29,2099-12-31,NA
35803361,35101949,Antineoplastic of,2019-08-29,2099-12-31,NA
1350504,35102020,Rx antineopl of,2019-08-29,2099-12-31,NA
35803407,35804361,Modality of,2019-08-29,2099-12-31,NA
35803401,35805063,Modality of,2019-08-29,2099-12-31,NA
35803401,35806126,Modality of,2019-08-29,2099-12-31,NA
35807290,35100444,Subsumes,2019-08-29,2099-12-31,NA
35101962,35803251,Brand name of,2019-08-29,2099-12-31,NA
35803401,35805837,Modality of,2019-08-29,2099-12-31,NA
903459,35803693,Rx support med of,2019-08-29,2099-12-31,NA
35803177,35101473,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35804255,Modality of,2019-08-29,2099-12-31,NA
35803401,35803536,Modality of,2019-08-29,2099-12-31,NA
35803401,35804152,Modality of,2019-08-29,2099-12-31,NA
35803401,35805097,Modality of,2019-08-29,2099-12-31,NA
1308290,35101987,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35803690,Modality of,2019-08-29,2099-12-31,NA
35803401,35804288,Modality of,2019-08-29,2099-12-31,NA
35101578,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35101986,Modality of,2019-08-29,2099-12-31,NA
35803675,35102014,Context of,2019-08-29,2099-12-31,NA
35803401,35803576,Modality of,2019-08-29,2099-12-31,NA
35803401,35806895,Modality of,2019-08-29,2099-12-31,NA
35100350,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803413,35101508,Modality of,2019-08-29,2099-12-31,NA
35803401,35804418,Modality of,2019-08-29,2099-12-31,NA
35803401,35100617,Modality of,2019-08-29,2099-12-31,NA
35803401,35804342,Modality of,2019-08-29,2099-12-31,NA
35803407,35804281,Modality of,2019-08-29,2099-12-31,NA
35803401,35804601,Modality of,2019-08-29,2099-12-31,NA
35803401,35804537,Modality of,2019-08-29,2099-12-31,NA
35803407,35806828,Modality of,2019-08-29,2099-12-31,NA
35803433,35102026,Context of,2019-08-29,2099-12-31,NA
35803053,35102020,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35806430,Modality of,2019-08-29,2099-12-31,NA
35803401,35806959,Modality of,2019-08-29,2099-12-31,NA
35803401,35805827,Modality of,2019-08-29,2099-12-31,NA
35803507,35101949,Context of,2019-08-29,2099-12-31,NA
35803401,35805125,Modality of,2019-08-29,2099-12-31,NA
35803401,35804315,Modality of,2019-08-29,2099-12-31,NA
35803401,35101990,Modality of,2019-08-29,2099-12-31,NA
35803401,35803440,Modality of,2019-08-29,2099-12-31,NA
35803331,35101933,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35804082,Modality of,2019-08-29,2099-12-31,NA
35807303,35101867,Subsumes,2019-08-29,2099-12-31,NA
35803407,35804286,Modality of,2019-08-29,2099-12-31,NA
35803401,35804617,Modality of,2019-08-29,2099-12-31,NA
35803401,35805822,Modality of,2019-08-29,2099-12-31,NA
35803401,35805363,Modality of,2019-08-29,2099-12-31,NA
35803401,35803568,Modality of,2019-08-29,2099-12-31,NA
35803401,35804394,Modality of,2019-08-29,2099-12-31,NA
35803401,35102020,Modality of,2019-08-29,2099-12-31,NA
1308290,35102020,Rx antineopl of,2019-08-29,2099-12-31,NA
35803238,35100884,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35805662,Modality of,2019-08-29,2099-12-31,NA
35803401,35805111,Modality of,2019-08-29,2099-12-31,NA
35803401,35803629,Modality of,2019-08-29,2099-12-31,NA
1125315,35804573,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35806306,Modality of,2019-08-29,2099-12-31,NA
35803401,35804522,Modality of,2019-08-29,2099-12-31,NA
35803401,35804254,Modality of,2019-08-29,2099-12-31,NA
45775965,35101813,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35805039,Modality of,2019-08-29,2099-12-31,NA
35803401,35804252,Modality of,2019-08-29,2099-12-31,NA
35100821,35803081,Brand name of,2019-08-29,2099-12-31,NA
1518254,35101473,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35805064,Modality of,2019-08-29,2099-12-31,NA
35803401,35100084,Modality of,2019-08-29,2099-12-31,NA
35803401,35804286,Modality of,2019-08-29,2099-12-31,NA
35101626,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35804606,Modality of,2019-08-29,2099-12-31,NA
35803401,35803510,Modality of,2019-08-29,2099-12-31,NA
35803401,35806093,Modality of,2019-08-29,2099-12-31,NA
35803401,35101963,Modality of,2019-08-29,2099-12-31,NA
35803401,35804557,Modality of,2019-08-29,2099-12-31,NA
35803401,35803565,Modality of,2019-08-29,2099-12-31,NA
1550557,35102020,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35805116,Modality of,2019-08-29,2099-12-31,NA
35803401,35804135,Modality of,2019-08-29,2099-12-31,NA
35803401,35803528,Modality of,2019-08-29,2099-12-31,NA
35100358,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35805838,Modality of,2019-08-29,2099-12-31,NA
35803401,35806472,Modality of,2019-08-29,2099-12-31,NA
35100688,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803675,35101150,Context of,2019-08-29,2099-12-31,NA
35803433,35101987,Context of,2019-08-29,2099-12-31,NA
35803022,35101978,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35806967,Modality of,2019-08-29,2099-12-31,NA
35100422,35802958,Brand name of,2019-08-29,2099-12-31,NA
35803401,35803494,Modality of,2019-08-29,2099-12-31,NA
35803014,35805642,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35806467,Modality of,2019-08-29,2099-12-31,NA
35100435,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35806475,Modality of,2019-08-29,2099-12-31,NA
35803401,35804789,Modality of,2019-08-29,2099-12-31,NA
35803401,35803461,Modality of,2019-08-29,2099-12-31,NA
35803401,35807022,Modality of,2019-08-29,2099-12-31,NA
35803401,35101984,Modality of,2019-08-29,2099-12-31,NA
35803401,35806350,Modality of,2019-08-29,2099-12-31,NA
1309188,35102026,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35805449,Modality of,2019-08-29,2099-12-31,NA
35803401,35804421,Modality of,2019-08-29,2099-12-31,NA
35803401,35807167,Modality of,2019-08-29,2099-12-31,NA
35803675,35101813,Context of,2019-08-29,2099-12-31,NA
1518254,35805245,Rx support med of,2019-08-29,2099-12-31,NA
35803081,35803576,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35804265,Modality of,2019-08-29,2099-12-31,NA
35803401,35804236,Modality of,2019-08-29,2099-12-31,NA
35803401,35804072,Modality of,2019-08-29,2099-12-31,NA
35803401,35806972,Modality of,2019-08-29,2099-12-31,NA
35803401,35804816,Modality of,2019-08-29,2099-12-31,NA
35803401,35806174,Modality of,2019-08-29,2099-12-31,NA
35803401,35101481,Modality of,2019-08-29,2099-12-31,NA
35803401,35805649,Modality of,2019-08-29,2099-12-31,NA
35803675,35803517,Context of,2019-08-29,2099-12-31,NA
35803401,35805446,Modality of,2019-08-29,2099-12-31,NA
35803401,35101949,Modality of,2019-08-29,2099-12-31,NA
35803401,35805119,Modality of,2019-08-29,2099-12-31,NA
35803401,35806423,Modality of,2019-08-29,2099-12-31,NA
35100753,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35805336,Modality of,2019-08-29,2099-12-31,NA
35803401,35804812,Modality of,2019-08-29,2099-12-31,NA
1310149,35806259,Rx support med of,2019-08-29,2099-12-31,NA
35803401,35806053,Modality of,2019-08-29,2099-12-31,NA
35803401,35805832,Modality of,2019-08-29,2099-12-31,NA
35101433,35803081,Brand name of,2019-08-29,2099-12-31,NA
35803401,35805102,Modality of,2019-08-29,2099-12-31,NA
35803401,35804532,Modality of,2019-08-29,2099-12-31,NA
35803401,35803517,Modality of,2019-08-29,2099-12-31,NA
35803072,35101978,Supportive med of,2019-08-29,2099-12-31,NA
35803401,35806295,Modality of,2019-08-29,2099-12-31,NA
35803401,35805862,Modality of,2019-08-29,2099-12-31,NA
35803401,35804230,Modality of,2019-08-29,2099-12-31,NA
35803401,35805711,Modality of,2019-08-29,2099-12-31,NA
35803401,35102012,Modality of,2019-08-29,2099-12-31,NA
35803401,35805645,Modality of,2019-08-29,2099-12-31,NA
35803401,35805083,Modality of,2019-08-29,2099-12-31,NA
35803401,35804545,Modality of,2019-08-29,2099-12-31,NA
35803401,35805245,Modality of,2019-08-29,2099-12-31,NA
35803401,35803577,Modality of,2019-08-29,2099-12-31,NA
35101216,35803393,Brand name of,2019-08-29,2099-12-31,NA
1550557,35102026,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35805818,Modality of,2019-08-29,2099-12-31,NA
35803401,35806297,Modality of,2019-08-29,2099-12-31,NA
35803401,35804297,Modality of,2019-08-29,2099-12-31,NA
1308290,35102026,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35805861,Modality of,2019-08-29,2099-12-31,NA
35803401,35806894,Modality of,2019-08-29,2099-12-31,NA
35803675,35805230,Context of,2019-08-29,2099-12-31,NA
35803022,35100884,Antineoplastic of,2019-08-29,2099-12-31,NA
35803401,35806627,Modality of,2019-08-29,2099-12-31,NA
35803401,35803466,Modality of,2019-08-29,2099-12-31,NA
35802862,35803546,Supportive med of,2019-08-29,2099-12-31,NA
19136750,35101987,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35805754,Modality of,2019-08-29,2099-12-31,NA
35803401,35805752,Modality of,2019-08-29,2099-12-31,NA
35803401,35803539,Modality of,2019-08-29,2099-12-31,NA
1337620,35101990,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35804308,Modality of,2019-08-29,2099-12-31,NA
35803401,35804379,Modality of,2019-08-29,2099-12-31,NA
1308290,35100884,Rx antineopl of,2019-08-29,2099-12-31,NA
35803401,35805654,Modality of,2019-08-29,2099-12-31,NA
35803401,35805332,Modality of,2019-08-29,2099-12-31,NA
35803401,35806329,Modality of,2019-08-29,2099-12-31,NA
35803401,35804573,Modality of,2019-08-29,2099-12-31,NA
35803401,35804046,Modality of,2019-08-29,2099-12-31,NA
35100080,35802874,Brand name of,2019-08-29,2099-12-31,NA
35803401,35804377,Modality of,2019-08-29,2099-12-31,NA
